Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,GSM,is_NEN,matched_cell_line,organ,nen_class,grade,subtype,data_source,title,summary,geo_id,n_samples,platform,pubmed_id,sample_type
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE245449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE245449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,Unknown,Unknown,GEO,SMARCAL1 is a dual regulator of innate immune signaling and PD-L1 expression that promotes tumor immune evasion [RNA-seq],"Genomic instability can trigger cancer-intrinsic innate immune responses that promote tumor rejection. However, cancer cells often evade these responses by overexpressing immune checkpoint regulators, such as PD-L1. Here, we identify the SNF2-family DNA translocase SMARCAL1 as a factor that favors tumor immune evasion by a dual mechanism involving both the suppression of innate immune signaling and the induction of PD-L1-mediated immune checkpoint responses. Mechanistically, SMARCAL1 relieves endogenous DNA damage and suppresses cGAS-STING-dependent signaling during cancer cell growth. Simultaneously, it cooperates with the AP-1 family member JUN to maintain chromatin accessibility at a transcriptional regulatory element in the PD-L1 gene, thereby promoting PD-L1 expression in cancer cells. SMARCAL1 loss hinders the ability of tumor cells to induce PD-L1 in response to genomic instability, enhances anti-tumor immune responses and sensitizes tumors to immune checkpoint blockade in a mouse melanoma model. Collectively, these studies uncover SMARCAL1 as a promising target for cancer immunotherapy.",GSE245449,18,20301;16791,38301646,Primary_Tumor
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE222258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE222258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,Unknown,Unknown,GEO,Metabolic targeting as a strategy to overcome targeted therapy resistance in NRAS-mutated melanoma,We used single cell RNA sequencing (scRNA-seq) to analyze the molecular response of melanoma xenografts to combined MEK-inhibitng and metabolic targeting therapy.,GSE222258,9,18573,NA,Unknown
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE241396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE241396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,Unknown,Unknown,GEO,Tumor type and cell type-specific gene expression alterations in diverse pediatric central nervous system tumors identified using single nuclei RNA-seq,"Central nervous system (CNS) tumors are the leading cause of pediatric cancer death, and these patients have an increased risk for developing secondary neoplasms. Due to the low prevalence of pediatric CNS tumors, major advances in targeted therapies have been lagging compared to other adult tumors. We collected single nuclei RNA-seq data from 35 pediatric CNS tumors and three non-tumoral pediatric brain tissues (84,700 nuclei) and characterized tumor heterogeneity and transcriptomic alterations. We distinguished cell subpopulations associated with specific tumor types including radial glial cells in ependymomas and oligodendrocyte precursor cells in astrocytomas. In tumors, we observed pathways important in neural stem cell-like populations, a cell type previously associated with therapy resistance. Lastly, we identified transcriptomic alterations among pediatric CNS tumor types compared to non-tumor tissues, while accounting for cell type effects on gene expression. Our results suggest potential tumor type and cell type-specific targets for pediatric CNS tumor treatment.",GSE241396,37,18573,38688897;38688903,Primary_Tumor
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE234446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE234446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pancreas,NA,G3,Pancreatic NEC,GEO,Impaired activation of plasmacytoid dendritic cells via Toll-Like receptor 7/9 and STING is mediated by melanoma-derived immunosuppressive cytokines and metabolic drift.,"Plasmacytoid dendritic cells (pDCs) infiltrate a large set of human cancers. IFN-α produced by pDCs might induce growth arrest and apoptosis in tumor cells and modulates innate and adaptive immune cells involved in anti-cancer immunity. Moreover, pDC-derived effector molecules exert tumor cell killing. However, the activation state and clinical relevance of pDCs infiltration in cancer is still largely controversial. In Primary Cutaneous Melanoma (PCM), pDCs density decreases over disease progression and collapses in metastatic melanoma (MM). Moreover, the residual circulating pDC compartment is defective in IFN-α production. Here, based on a set of microscopic, functional and in silico analysis, we demonstrated that the melanoma secretome directly impairs type I interferon and CXCL10 production by pDCs via TLR-7/9 and cGAS-STING signaling pathways. As proposed byBased on bulk transcriptomic data, we could confirmed that TGF-β and a metabolic drift represent relevant mechanisms enforcing pDC-mediated melanoma escape.",GSE234446,23,18573,38239354,Cell_Line
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE205274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE205274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,Unknown,Unknown,GEO,Transcriptome sequencing of isolated MNT-1cells after 72 h coculturing with KRT5 downregulation HaCaT cells,To investigate the effect of KRT5-KD Hecat cells on cocultured melanocytes,GSE205274,6,24676,NA,Cell_Line
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE210963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE210963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,Unknown,NEC,GEO,Single-Cell RNA-Seq Analysis of Patient Myeloid-Derived Suppressor Cells and the Response to Inhibition of Bruton’s Tyrosine Kinase,"Myeloid-derived suppressor cell (MDSC) levels are elevated in cancer patients and contribute to reduced efficacy of immune checkpoint therapy. MDSC express Bruton’s Tyrosine Kinase (BTK) and BTK inhibition with ibrutinib, an FDA-approved irreversible inhibitor of BTK, leads to reduced MDSC expansion/function in mice and significantly improves the anti-tumor activity of anti-PD-1 antibody treatments. Single-cell RNA sequencing (scRNA-seq) was used to characterize the effect of ibrutinib on gene expression of FACS-enriched MDSC from patients with different cancer types (breast, melanoma, head and neck squamous cell cancer - HNSCC). Melanoma patient MDSC were treated in vitro for 4h with 5 µM ibrutinib or DMSO, processed for scRNA-seq using the Chromium 10x Genomics platform, and analyzed via the Seurat v4 standard integrative workflow. Baseline gene expression of MDSC from breast and HNSCC cancer patients revealed similarities among the top expressed genes. In vitro ibrutinib treatment of MDSC from melanoma patients resulted in significant changes in gene expression. GBP1, IL 1β and CXCL8 were among the top downregulated genes while RGS2 and ABHD5 were among the top upregulated genes (p<0.001). double positive CD14+CD15+ MDSC and PMN-MDSC responded similarly to BTK inhibition and exhibited more pronounced gene changes when compared to early MDSC and M-MDSC. Pathway analysis revealed significantly downregulated pathways including TREM1, nitric oxide signaling, and IL 6 signaling (p<0.004). ScRNA-seq revealed characteristic gene expression patterns for MDSC from different cancer patients. BTK inhibition led to the downregulation of multiple genes and pathways important to MDSC function and migration. Myeloid-derived suppressor cell (MDSC) levels are elevated in cancer patients and contribute to reduced efficacy of immune checkpoint therapy. MDSC express Bruton’s Tyrosine Kinase (BTK) and BTK inhibition with ibrutinib, an FDA-approved irreversible inhibitor of BTK, leads to reduced MDSC expansion/function in mice and significantly improves the anti-tumor activity of anti-PD-1 antibody treatments. Single-cell RNA sequencing (scRNA-seq) was used to characterize the effect of ibrutinib on gene expression of FACS-enriched MDSC from patients with different cancer types (breast, melanoma, head and neck squamous cell cancer - HNSCC). Melanoma patient MDSC were treated in vitro for 4h with 5 µM ibrutinib or DMSO, processed for scRNA-seq using the Chromium 10x Genomics platform, and analyzed via the Seurat v4 standard integrative workflow. Baseline gene expression of MDSC from breast and HNSCC cancer patients revealed similarities among the top expressed genes. In vitro ibrutinib treatment of MDSC from melanoma patients resulted in significant changes in gene expression. GBP1, IL 1β and CXCL8 were among the top downregulated genes while RGS2 and ABHD5 were among the top upregulated genes (p<0.001). double positive CD14+CD15+ MDSC and PMN-MDSC responded similarly to BTK inhibition and exhibited more pronounced gene changes when compared to early MDSC and M-MDSC. Pathway analysis revealed significantly downregulated pathways including TREM1, nitric oxide signaling, and IL 6 signaling (p<0.004). ScRNA-seq revealed characteristic gene expression patterns for MDSC from different cancer patients. BTK inhibition led to the downregulation of multiple genes and pathways important to MDSC function and migration.",GSE210963,6,24676,38015751,Cell_Line
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE233447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE233447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pancreas,NA,G3,NEC,GEO,Single-cell transcriptome analysis of small cell neuroendocrine tumor of the endometrium reveals ISL1 as a potential biomarker for diagnosis and treatment,"In this study, we performed single-cell RNA sequencing on a specimen from a patient with endometrial neuroendocrine carcinoma pathologically diagnosed. By analyzing the data, we found that the expression of Islet-1 was significantly up-regulated in tumor cells. Furthermore, we verified it in neuroendocrine tumor cell lines, and obtained cells with high expression of Islet-1 and cells with low expression of Islet-1 by flow sorting. Cell function experiments were performed in vitro to verify that the cell proliferation and cell migration abilities of the high expression Islet-1 group were significantly higher than those of the low expression group. In summary, Islet-1 protein in neuroendocrine tumors could act as a promising biomarker for the tumorigenesis and progression of neuroendocrine tumors.",GSE233447,4,18573,38538277,Cell_Line
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE228090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE228090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,Unknown,Unknown,GEO,RNA-seq analysis of MEK or ERK1/2 inhibitor treatment in uveal melanoma cell lines.,"Activating GNAQ/GNA11 are present in majority of uveal melanomas resulting in downstream activation of the MAPK pathway. To elucidate changes in the transcriptome after MEK or ERK1/2 inhibition, we performed RNA sequencing on two UM cell lines. Differential analysis revealed that MARK3 expression was not altered but STK10 expression was reduced.",GSE228090,30,24676,37923138,Cell_Line
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE247178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE247178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,Unknown,Unknown,GEO,Molecular profiling of lymphatic endothelial cells activation in vitro,"The lymphatic vascular system plays a key role in cancer progression. Indeed, the activation of lymphatic endothelial cells (LECs) through the lymphangiogenic process allows the formation of new lymphatic vessels (LVs) that represent the major route for dissemination of solid tumors. This process is governed by a plethora of cancer-derived and microevironmental mediators that strictly activate and control specific molecular pathways in LECs. In this work we used an in vitro model of LEC activation to trigger lymphangiogenesis using a mix of recombinant pro-lymphangiogenic factors (VFS) and a co-culture system with human melanoma cells. Both systems efficiently activated LECs, and under these experimental conditions RNA sequencing was exploited to unveil the transcriptional profile of activated LECs. Our data demonstrate that both recombinant and tumor cell-mediated activation trigger significant molecular pathways associated with endothelial activation, morphogenesis and cytokine-mediated signaling. In addition, this system provides information on new genes to be further investigated in the lymphangiogenesis process and open the possibility for further exploitation in other tumor contexts where lymphatic dissemination plays a relevant role.",GSE247178,8,20301,38068914,Cell_Line
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE249273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE249273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,Unknown,Paraganglioma,GEO,EPAS1-mutated paragangliomas are associated with hemoglobin disorders,"This study reports a large series patients presenting EPAS1-mutated paraganglioma in whom we investigated a cause underlying chronic hypoxia. Four patients (10%) suffered from hypoxemic heart disease. In patients with available hemoglobin electrophoresis results, 59% presented a hemoglobin disorder. Histological and transcriptomic characterization of EPAS1-tumors revealed increased angiogenesis and high similarities with pseudohypoxic paragangliomas caused by VHL gene mutations.",GSE249273,53,24676,NA,Primary_Tumor
